52,Fashion,tattoo,00000000000000000000000000000000000000000000100000000000000000000000000000000,1451632186,6.67
15,Travel&Active&Sports,vehicles,00000000000000000000000000000000000000001000000000000000000000000000000000000,1440460037,3.17
22,Whether&Season,rainyday,00000000000100000000000000000000000000000000000000000000000000000000000000000,1455954523,7.88
9,Food,foods,00000000000000000000000000000000100000000000000000000000000000000000000000000,1451538302,4.39
12,Fashion,ear,00000000000000000000000000000000010000000000000000000000000000000000000000000,1454335251,7.55
16,Social&People,portrait,00000000000000000000010000000000000000000000000000000000000000000000000000000,1452848571,5.70
51,Travel&Active&Sports,fifa,01000000000000000000000000000000000000000000000000000000000000000000000000000,1433646000,11.62
39,Whether&Season,pouring,00000000000100000000000000000000000000000000000000000000000000000000000000000,1445668299,6.27
28,Animal,dogsitting,00000000000000000000000000000000000000000000000000000010000000000000000000000,1427883995,4.25
4,Animal,mane,00000000000010000000000000000000000000000000000000000000000000000000000000000,1434530362,5.13
58,Fashion,tar,00000000000000000000000000000010000000000000000000000000000000000000000000000,1443336009,8.47
33,Whether&Season,wintertime,00000000000000000000000000000000000000000000000000000000000000000000001000000,1452222244,7.01
16,Entertainment,nook,00000000000000000000000000000000000100000000000000000000000000000000000000000,1445276582,4.00
5,Holiday&Celebrations,happynewyear,00000000000000000000000000000000000000000000000000000000000000000000000010000,1451107471,4.09
8,Travel&Active&Sports,ravens,00000000000000000000000000000000000000000001000000000000000000000000000000000,1437609531,8.76
8,Holiday&Celebrations,candles,00010000000000000000000000000000000000000000000000000000000000000000000000000,1435852950,1.00
7,Holiday&Celebrations,hauntedhouse,00000000000000000000000000000100000000000000000000000000000000000000000000000,1445048027,4.09
9,Travel&Active&Sports,icerink,00000000000000000000000000000000000000000000000000000000001000000000000000000,1451492550,4.64
7,Fashion,straight,00000000001000000000000000000000000000000000000000000000000000000000000000000,1438747306,7.23
39,Whether&Season,wintertime,00000000000000000000000000000000000000000000000000000000000000000000001000000,1451804183,10.84
3,Travel&Active&Sports,pads,00000000010000000000000000000000000000000000000000000000000000000000000000000,1451116709,3.00
25,Urban,lookingup,00000000000000000000100000000000000000000000000000000000000000000000000000000,1453018443,16.24
45,Urban,stencilart,00000000000000000100000000000000000000000000000000000000000000000000000000000,1453012018,5.32
13,Food,desserts,00000000000000000000000000000000100000000000000000000000000000000000000000000,1455895151,7.01
59,Animal,saltwater,00000000000000000000000000000000000000010000000000000000000000000000000000000,1431139358,9.04
29,Electronics,gadget,00000000000000000000000000000000000000000000000010000000000000000000000000000,1446023795,10.20
16,Holiday&Celebrations,pumpkins,00000000000000000000000000000100000000000000000000000000000000000000000000000,1447036176,7.41
19,Entertainment,stories,00000000000000000000000000000000000100000000000000000000000000000000000000000,1443701942,8.35
6,Whether&Season,wintertime,00000000000000000000000000000000000000000000000000000000000000000000001000000,1452516445,6.02
11,Fashion,mascara,00000000000000000000000000000010000000000000000000000000000000000000000000000,1452513581,11.34
32,Travel&Active&Sports,vehicle,00000000000000000000000000000000000000001000000000000000000000000000000000000,1434771055,7.73
46,Entertainment,rnb,00000010000000000000000000000000000000000000000000000000000000000000000000000,1438358400,9.00
6,Whether&Season,skywatcher,00000000000000000010000000000000000000000000000000000000000000000000000000000,1437243287,4.91
59,Urban,stencilart,00000000000000000100000000000000000000000000000000000000000000000000000000000,1449452582,5.29
8,Fashion,gem,00000000000000100000000000000000000000000000000000000000000000000000000000000,1452087977,5.13
23,Fashion,sparkles,00000000000000000000000000000001000000000000000000000000000000000000000000000,1443492496,6.85
17,Fashion,tattoos,00000000000000000000000000000000000000000000100000000000000000000000000000000,1456543926,5.58
50,Entertainment,moviestar,00100000000000000000000000000000000000000000000000000000000000000000000000000,1435994141,8.69
10,Social&People,bedtime,00000000000000000000001000000000000000000000000000000000000000000000000000000,1452869960,11.04
29,Travel&Active&Sports,quarterback,00000000010000000000000000000000000000000000000000000000000000000000000000000,1450618492,5.64
9,Fashion,wiwt,00000000000000000000000000000000000000000000000000000100000000000000000000000,1433398083,7.76
3,Travel&Active&Sports,swing,00000000000000000000000000000000000000000000000000001000000000000000000000000,1449758974,3.91
54,Holiday&Celebrations,santa,00000000000000000000000000000000001000000000000000000000000000000000000000000,1453456823,8.09
22,Holiday&Celebrations,hauntedhouse,00000000000000000000000000000100000000000000000000000000000000000000000000000,1426969955,5.49
47,Holiday&Celebrations,partying,00000001000000000000000000000000000000000000000000000000000000000000000000000,1430418628,8.12
9,Travel&Active&Sports,studio,00000000000000000000000000010000000000000000000000000000000000000000000000000,1454477908,2.81
37,Animal,freshwater,00000000000000000000000000000000000000010000000000000000000000000000000000000,1439546041,12.30
17,Food,desserts,00000000000000000000000000000000100000000000000000000000000000000000000000000,1451021851,5.61
6,Whether&Season,beautifulday,00000000000000000010000000000000000000000000000000000000000000000000000000000,1444535707,5.64
10,Holiday&Celebrations,birthday,00010000000000000000000000000000000000000000000000000000000000000000000000000,1434777404,9.59
31,Family,child,00000000000000000000000000000000000010000000000000000000000000000000000000000,1445665799,4.00
24,Fashion,navel,00000000000000000000000000000000010000000000000000000000000000000000000000000,1437202128,8.51
24,Travel&Active&Sports,travelling,00000000000000000000000010000000000000000000000000000000000000000000000000000,1446864600,4.95
40,Urban,stickerart,00000000000000000100000000000000000000000000000000000000000000000000000000000,1452236622,7.16
11,Animal,wildlife,00000000000000000000000000100000000000000000000000000000000000000000000000000,1448175953,2.58
4,Travel&Active&Sports,bike,00000000000000000000000000000000000000000000000100000000000000000000000000000,1430668325,1.58
32,Family,babies,00000000000000010000000000000000000000000000000000000000000000000000000000000,1440040711,7.12
10,Social&People,hugs,00000000000000001000000000000000000000000000000000000000000000000000000000000,1446270294,4.09
13,Travel&Active&Sports,exotic,00000000000000000000000000000000000000001000000000000000000000000000000000000,1453064435,5.43
75,Electronics,gadget,00000000000000000000000000000000000000000000000010000000000000000000000000000,1441874181,9.81
8,Holiday&Celebrations,merrychristmas,00000000000000000000000000000000001000000000000000000000000000000000000000000,1450971525,4.86
22,Holiday&Celebrations,halloween,00000000000000000000000000000100000000000000000000000000000000000000000000000,1446270531,6.21
12,Holiday&Celebrations,pumpkins,00000000000000000000000000000100000000000000000000000000000000000000000000000,1444978578,4.52
14,Fashion,curly,00000000001000000000000000000000000000000000000000000000000000000000000000000,1430415151,6.94
29,Entertainment,gamergirl,00000000000000000000000000000000000000000000000000000000000000001000000000000,1440916970,7.11
28,Whether&Season,chilly,00000000000000000000000000000000000000000000010000000000000000000000000000000,1453336527,8.20
14,Animal,mane,00000000000010000000000000000000000000000000000000000000000000000000000000000,1431581765,9.54
4,Fashion,shoe,00000000000000000000000000000000000000000000000001000000000000000000000000000,1453604531,3.91
6,Social&People,live,00000000000000000001000000000000000000000000000000000000000000000000000000000,1447855900,1.00
30,Holiday&Celebrations,congratulations,00000000100000000000000000000000000000000000000000000000000000000000000000000,1431745468,5.81
28,Entertainment,goodmusic,00000010000000000000000000000000000000000000000000000000000000000000000000000,1434180376,7.79
8,Entertainment,reader,00000000000000000000000000000000000100000000000000000000000000000000000000000,1425447556,1.58
23,Travel&Active&Sports,flex,00000000000000000000000000000000000000000000000000000001000000000000000000000,1455933266,6.34
11,Fashion,nike,00000000000000000000000000000000000000000000000001000000000000000000000000000,1437450572,2.58
25,Fashion,cosmetic,00000000000000000000000000000010000000000000000000000000000000000000000000000,1437920983,6.44
29,Animal,watertank,00000000000000000000000000000000000000010000000000000000000000000000000000000,1456287493,5.39
30,Whether&Season,summertime,00000000000000000000000000000000000000000000000000000000000000000100000000000,1436014066,9.27
3,Whether&Season,clearskies,00000000000000000010000000000000000000000000000000000000000000000000000000000,1437795049,5.43
9,Entertainment,stories,00000000000000000000000000000000000100000000000000000000000000000000000000000,1442311250,9.28
30,Whether&Season,cloudporn,00000000000000000000000001000000000000000000000000000000000000000000000000000,1453065445,2.58
70,Fashion,hairstyles,00000000001000000000000000000000000000000000000000000000000000000000000000000,1453673386,7.77
13,Animal,ocean,00000000000000000000000000000000000000010000000000000000000000000000000000000,1444858617,3.91
25,Social&People,lightsout,00000000000000000000001000000000000000000000000000000000000000000000000000000,1439405390,3.70
45,Fashion,hairdo,00000000001000000000000000000000000000000000000000000000000000000000000000000,1435220608,11.03
1,Holiday&Celebrations,merrychristmas,00000000000000000000000000000000001000000000000000000000000000000000000000000,1451051295,1.00
28,Entertainment,remix,00000010000000000000000000000000000000000000000000000000000000000000000000000,1431243274,9.70
11,Fashion,earring,00000000000000000000000000000000000000000000000000000000000000000000010000000,1437218299,6.88
50,Holiday&Celebrations,stuffing,00000000000001000000000000000000000000000000000000000000000000000000000000000,1446149824,8.87
21,Holiday&Celebrations,pumpkins,00000000000000000000000000000100000000000000000000000000000000000000000000000,1445658353,4.95
13,Fashion,eyeshadow,00000000000000000000000000000010000000000000000000000000000000000000000000000,1444564227,6.48
12,Social&People,selfies,00000000000000000000010000000000000000000000000000000000000000000000000000000,1450356565,5.36
19,Fashion,lashes,00000000000000000000000000000010000000000000000000000000000000000000000000000,1445940125,6.30
54,Animal,saltwater,00000000000000000000000000000000000000010000000000000000000000000000000000000,1447393521,6.11
4,Travel&Active&Sports,mitt,00000000000000000000000000000000000000000000000000001000000000000000000000000,1426656693,5.64
10,Family,child,00000000000000000000000000000000000010000000000000000000000000000000000000000,1445144853,4.95
16,Holiday&Celebrations,funtimes,00000001000000000000000000000000000000000000000000000000000000000000000000000,1440489880,3.32
63,Travel&Active&Sports,soccerball,01000000000000000000000000000000000000000000000000000000000000000000000000000,1447403835,6.30
23,Travel&Active&Sports,travelling,00000000000000000000000010000000000000000000000000000000000000000000000000000,1454836271,7.68
25,Holiday&Celebrations,chilling,00000001000000000000000000000000000000000000000000000000000000000000000000000,1443856767,10.27
6,Entertainment,dubstep,00000010000000000000000000000000000000000000000000000000000000000000000000000,1435319619,4.81
25,Animal,puppy,00000000000000000000000000000000000000000000000000000010000000000000000000000,1435378333,5.39
13,Family,cuddly,00000000000000010000000000000000000000000000000000000000000000000000000000000,1438985648,8.84
46,Whether&Season,holidayseason,00000000000000000000000000000000000000000000000000000000000000000000001000000,1449312617,3.00
14,Travel&Active&Sports,muscle,00000000000000000000000000000000000000000000000000000001000000000000000000000,1438350735,4.17
3,Fashion,gem,00000000000000100000000000000000000000000000000000000000000000000000000000000,1455985893,3.91
18,Social&People,nighttime,00000000000000000000001000000000000000000000000000000000000000000000000000000,1428241754,9.06
9,Holiday&Celebrations,thanks,00000000000001000000000000000000000000000000000000000000000000000000000000000,1431327137,8.94
11,Fashion,jewel,00000000000000100000000000000000000000000000000000000000000000000000000000000,1450844907,5.32
43,Holiday&Celebrations,pumpkinpatch,00000000000000000000000000000100000000000000000000000000000000000000000000000,1444456938,7.43
3,Holiday&Celebrations,merrychristmas,00000000000000000000000000000000001000000000000000000000000000000000000000000,1451009338,11.55
43,Fashion,sneakerhead,00000000000000000000000000000000000000000000000001000000000000000000000000000,1434478661,10.34
5,Fashion,dope,10000000000000000000000000000000000001000000000000000000000000000000000000000,1454970087,1.58
13,Family,cuddly,00000000000000010000000000000000000000000000000000000000000000000000000000000,1441169686,3.46
17,Whether&Season,chilly,00000000000000000000000000000000000000000000010000000000000000000000000000000,1452662765,6.48
7,Holiday&Celebrations,hauntedhouse,00000000000000000000000000000100000000000000000000000000000000000000000000000,1445049678,4.58
13,Holiday&Celebrations,merrychristmas,00000000000000000000000000000000001000000000000000000000000000000000000000000,1451038806,9.15
21,Social&People,moonlight,00000000000000000000001000000000000000000000000000000000000000000000000000000,1438347260,4.46
31,Animal,watertank,00000000000000000000000000000000000000010000000000000000000000000000000000000,1456265817,5.55
24,Urban,minimal,00000000000000000000100000000000000000000000000000000000000000000000000000000,1455790643,7.17
15,Entertainment,goodmusic,00000010000000000000000000000000000000000000000000000000000000000000000000000,1451969939,5.21
18,Electronics,electronic,00000000000000000000000000000000000000000000000010000000000000000000000000000,1455779504,5.88
10,Travel&Active&Sports,trailrunner,00000000000000000000000000000000000000000000000000000000000000100000000000000,1431127623,10.54
3,Holiday&Celebrations,thanks,00000000000001000000000000000000000000000000000000000000000000000000000000000,1451359960,2.32
34,Fashion,haircut,00000000001000000000000000000000000000000000000000000000000000000000000000000,1456316421,11.36
37,Travel&Active&Sports,bases,00000000000000000000000000000000000000000000000000001000000000000000000000000,1444793069,5.52
10,Holiday&Celebrations,carving,00000000000000000000000000000100000000000000000000000000000000000000000000000,1453151347,1.00
7,Holiday&Celebrations,halloween,00000000000000000000000000000100000000000000000000000000000000000000000000000,1446482212,4.17
7,Holiday&Celebrations,thankful,00000000000001000000000000000000000000000000000000000000000000000000000000000,1435823735,5.21
55,Travel&Active&Sports,flex,00000000000000000000000000000000000000000000000000000001000000000000000000000,1444734467,12.15
26,Fashion,mascara,00000000000000000000000000000010000000000000000000000000000000000000000000000,1446369237,8.32
2,Food,cafe,00000000000000000000000000000000000000000010000000000000000000000000000000000,1455870123,3.58
53,Holiday&Celebrations,feast,00000000000001000000000000000000000000000000000000000000000000000000000000000,1437476050,4.75
13,Travel&Active&Sports,road,00000000000000000000000000000000000000001000000000000000000000000000000000000,1452472656,8.16
36,Travel&Active&Sports,rims,00000000000000000000000000000000000000001000000000000000000000000000000000000,1449304246,9.23
39,Fashion,tat,00000000000000000000000000000000000000000000100000000000000000000000000000000,1449484005,12.56
45,Entertainment,repeat,00000010000000000000000000000000000000000000000000000000000000000000000000000,1437714721,7.61
13,Food,desserts,00000000000000000000000000000000100000000000000000000000000000000000000000000,1455881843,6.98
11,Entertainment,flick,00100000000000000000000000000000000000000000000000000000000000000000000000000,1451694896,6.36
24,Urban,sprayart,00000000000000000100000000000000000000000000000000000000000000000000000000000,1455142727,8.68
37,Holiday&Celebrations,october,00000000000000000000000000000100000000000000000000000000000000000000000000000,1444373633,7.58
27,Fashion,bling,00000000000000100000000000000000000000000000000000000000000000000000000000000,1444175737,6.69
8,Travel&Active&Sports,nhl,00000000000000000000000000000000000000000000000000000000001000000000000000000,1440659682,6.48
19,Urban,wallporn,00000000000000000100000000000000000000000000000000000000000000000000000000000,1425549486,3.46
36,Urban,architectureporn,00000000000000000000100000000000000000000000000000000000000000000000000000000,1435847360,8.56
3,Food,teatime,00000000000000000000000000000000000000000000000000000000000000000010000000000,1440117424,5.43
21,Travel&Active&Sports,bronco,00000000000000000000000000000000000000000000000000000000000000000000000100000,1442651647,5.17
16,Fashion,inked,00000000000000000000000000000000000000000000100000000000000000000000000000000,1456567405,8.32
7,Holiday&Celebrations,hauntedhouse,00000000000000000000000000000100000000000000000000000000000000000000000000000,1445050050,4.46
4,Food,teatime,00000000000000000000000000000000000000000000000000000000000000000010000000000,1441673957,6.69
28,Travel&Active&Sports,exoticcar,00000000000000000000000000000000000000001000000000000000000000000000000000000,1456425874,6.44
46,Fashion,earring,00000000000000000000000000000000000000000000000000000000000000000000010000000,1455969229,4.81
8,Entertainment,gaming,00000000000000000000000000000000000000000000000000000000000000001000000000000,1455331802,5.04
70,Holiday&Celebrations,jolly,00000000000000000000000000000000001000000000000000000000000000000000000000000,1447929840,7.79
30,Whether&Season,summertime,00000000000000000000000000000000000000000000000000000000000000000100000000000,1453422552,9.32
36,Travel&Active&Sports,fight,00000000000000000000000000000000000000000000000000000000001000000000000000000,1453531783,5.95
8,Entertainment,reader,00000000000000000000000000000000000100000000000000000000000000000000000000000,1452033835,9.92
17,Food,teacup,00000000000000000000000000000000000000000000000000000000000000000010000000000,1452000512,8.18
5,Urban,graffitiporn,00000000000000000100000000000000000000000000000000000000000000000000000000000,1443193884,7.55
33,Entertainment,moviestar,00100000000000000000000000000000000000000000000000000000000000000000000000000,1451203623,9.68
7,Social&People,goodnight,00000000000000000000001000000000000000000000000000000000000000000000000000000,1449920860,5.00
26,Whether&Season,wintertime,00000000000000000000000000000000000000000000000000000000000000000000001000000,1450866360,5.00
44,Travel&Active&Sports,exoticcar,00000000000000000000000000000000000000001000000000000000000000000000000000000,1445771442,7.73
18,Fashion,navel,00000000000000000000000000000000010000000000000000000000000000000000000000000,1426397673,7.61
7,Holiday&Celebrations,carols,00000000000000000000000000000000001000000000000000000000000000000000000000000,1450272515,4.25
30,Whether&Season,rainyday,00000000000100000000000000000000000000000000000000000000000000000000000000000,1454229998,6.07
25,Holiday&Celebrations,oct,00000000000000000000000000000100000000000000000000000000000000000000000000000,1446481264,6.83
16,Fashion,fashionjewelry,00000000000000100000000000000000000000000000000000000000000000000000000000000,1437180085,2.00
34,Whether&Season,chilly,00000000000000000000000000000000000000000000010000000000000000000000000000000,1448242730,5.17
49,Social&People,kisses,00000000000000001000000000000000000000000000000000000000000000000000000000000,1445702168,8.91
2,Travel&Active&Sports,nhl,00000000000000000000000000000000000000000000000000000000001000000000000000000,1456050861,1.58
4,Travel&Active&Sports,mitt,00000000000000000000000000000000000000000000000000001000000000000000000000000,1426661430,5.67
5,Food,bar,00001000000000000000000000000000000000000000000000000000000000000000000000000,1456405225,3.70
39,Fashion,jewel,00000000000000100000000000000000000000000000000000000000000000000000000000000,1453803123,6.44
47,Urban,architectureporn,00000000000000000000100000000000000000000000000000000000000000000000000000000,1443870905,4.86
12,Holiday&Celebrations,thanks,00000000000001000000000000000000000000000000000000000000000000000000000000000,1447324977,5.55
32,Family,babies,00000000000000010000000000000000000000000000000000000000000000000000000000000,1439298747,8.59
58,Fashion,tat,00000000000000000000000000000000000000000000100000000000000000000000000000000,1434118076,10.23
8,Travel&Active&Sports,ravens,00000000000000000000000000000000000000000001000000000000000000000000000000000,1454730080,5.52
31,Travel&Active&Sports,freeway,00000000000000000000000000000000000000001000000000000000000000000000000000000,1435721179,8.96
6,Family,cuddle,00000000000000010000000000000000000000000000000000000000000000000000000000000,1447934247,5.13
8,Whether&Season,sunrays,00000000000000000010000000000000000000000000000000000000000000000000000000000,1454982295,3.58
19,Food,liquor,00001000000000000000000000000000000000000000000000000000000000000000000000000,1448781941,5.46
23,Fashion,kicks,00000000000000000000000000000000000000000000000001000000000000000000000000000,1429063681,6.46
20,Travel&Active&Sports,flex,00000000000000000000000000000000000000000000000000000001000000000000000000000,1446171800,7.96
14,Travel&Active&Sports,pitcher,00000000000000000000000000000000000000000000000000001000000000000000000000000,1456636507,5.13
10,Holiday&Celebrations,congratulations,00000000100000000000000000000000000000000000000000000000000000000000000000000,1439368470,5.78
6,Travel&Active&Sports,denverbroncos,00000000000000000000000000000000000000000000000000000000000000000000000100000,1454841953,7.61
7,Holiday&Celebrations,hauntedhouse,00000000000000000000000000000100000000000000000000000000000000000000000000000,1445053294,4.39
9,Travel&Active&Sports,skateeverydamnday,00000000000000000000000000000000000000100000000000000000000000000000000000000,1439530691,3.91
31,Entertainment,gamer,00000000000000000000000000000000000000000000000000000000000000001000000000000,1454505356,7.53
16,Animal,furry,00000000000000000000000000000000000000000000001000000000000000000000000000000,1449304852,4.52
63,Whether&Season,holidayseason,00000000000000000000000000000000000000000000000000000000000000000000001000000,1451003345,11.55
19,Travel&Active&Sports,quarterback,00000000010000000000000000000000000000000000000000000000000000000000000000000,1443095380,4.86
59,Travel&Active&Sports,fifa,01000000000000000000000000000000000000000000000000000000000000000000000000000,1441179251,11.75
12,Holiday&Celebrations,carols,00000000000000000000000000000000001000000000000000000000000000000000000000000,1448995050,6.39
18,Fashion,lashes,00000000000000000000000000000010000000000000000000000000000000000000000000000,1441434066,8.61
4,Travel&Active&Sports,stanleycup,00000000000000000000000000000000000000000000000000000000001000000000000000000,1434380443,6.23
36,Travel&Active&Sports,fifa,01000000000000000000000000000000000000000000000000000000000000000000000000000,1453970375,7.72
21,Entertainment,melody,00000010000000000000000000000000000000000000000000000000000000000000000000000,1448283117,4.64
4,Holiday&Celebrations,trickortreat,00000000000000000000000000000100000000000000000000000000000000000000000000000,1446259897,4.91
50,Holiday&Celebrations,stuffing,00000000000001000000000000000000000000000000000000000000000000000000000000000,1449322240,7.64
58,Travel&Active&Sports,sea,00000000000000000000000000000000000000000000000000000000000000010000000000000,1451537925,6.70
11,Travel&Active&Sports,baltimoreravens,00000000000000000000000000000000000000000001000000000000000000000000000000000,1431041890,5.21
12,Animal,mane,00000000000010000000000000000000000000000000000000000000000000000000000000000,1450692394,1.00
5,Holiday&Celebrations,newyearsday,00000000000000000000000000000000000000000000000000000000000000000000000010000,1451622814,7.78
16,Travel&Active&Sports,seattleseahawks,00000000000000000000000000000000000000000000000000000000000000010000000000000,1451190793,5.25
40,Entertainment,online,00000000000000000000000000000000000000000000000000000000000000001000000000000,1453620765,2.81
40,Entertainment,moviestar,00100000000000000000000000000000000000000000000000000000000000000000000000000,1437793814,12.56
74,Animal,doglover,00000000000000000000000000000000000000000000000000000010000000000000000000000,1435649176,10.70
16,Travel&Active&Sports,quarterback,00000000010000000000000000000000000000000000000000000000000000000000000000000,1444863491,5.55
5,Urban,minimal,00000000000000000000100000000000000000000000000000000000000000000000000000000,1456191227,2.32
29,Food,liquor,00001000000000000000000000000000000000000000000000000000000000000000000000000,1454988756,3.70
1,Social&People,goodmorning,00000000000000000000001100000000000000000000000000000000000000000000000000000,1442131787,4.39
23,Fashion,tattooed,00000000000000000000000000000000000000000000100000000000000000000000000000000,1445063348,7.22
17,Travel&Active&Sports,ripped,00000000000000000000000000000000000000000000000000000001000000000000000000000,1446965730,11.61
34,Fashion,tats,00000000000000000000000000000000000000000000100000000000000000000000000000000,1436701194,7.99
11,Travel&Active&Sports,grind,00000000000000000000000000000000000000000000000000000001000000000000000000000,1439463119,2.32
3,Whether&Season,wintertime,00000000000000000000000000000000000000000000000000000000000000000000001000000,1448445926,2.00
4,Whether&Season,autumn,00000000000000000000000000001000000000000000000000000000000000000000000000000,1444457752,2.32
18,Social&People,bestfriends,00000000000000000001000000000000000000000000000000000000000000000000000000000,1444631097,9.00
60,Travel&Active&Sports,exoticcars,00000000000000000000000000000000000000001000000000000000000000000000000000000,1443188528,8.81
14,Travel&Active&Sports,travelling,00000000000000000000000010000000000000000000000000000000000000000000000000000,1441170886,8.11
29,Entertainment,moviestar,00100000000000000000000000000000000000000000000000000000000000000000000000000,1438607447,12.26
30,Travel&Active&Sports,freeway,00000000000000000000000000000000000000001000000000000000000000000000000000000,1435829733,9.04
20,Food,thirsty,00001000000000000000000000000000000000000000000000000000000000000000000000000,1433874168,6.52
9,Whether&Season,raining,00000000000100000000000000000000000000000000000000000000000000000000000000000,1452128562,8.28
26,Travel&Active&Sports,skatelife,00000000000000000000000000000000000000100000000000000000000000000000000000000,1447489902,8.54
12,Electronics,gadget,00000000000000000000000000000000000000000000000010000000000000000000000000000,1455588442,6.00
16,Social&People,work,00000000000000000000001100000000000000000000000000000000000000000000000000000,1450489136,6.70
14,Whether&Season,chilly,00000000000000000000000000000000000000000000010000000000000000000000000000000,1456553854,6.55
16,Family,cuddly,00000000000000010000000000000000000000000000000000000000000000000000000000000,1432285343,4.39
13,Animal,freshwater,00000000000000000000000000000000000000010000000000000000000000000000000000000,1454995501,9.44
8,Entertainment,beats,00000010000000000000000000000000000000000000000000000000000000000000000000000,1456393836,2.00
38,Entertainment,moviestar,00100000000000000000000000000000000000000000000000000000000000000000000000000,1447456506,7.48
22,Animal,gallop,00000000000010000000000000000000000000000000000000000000000000000000000000000,1451107870,6.36
6,Entertainment,rnb,00000010000000000000000000000000000000000000000000000000000000000000000000000,1442577382,6.64
10,Social&People,wakeup,00000000000000000000001100000000000000000000000000000000000000000000000000000,1432431707,8.32
12,Fashion,tats,00000000000000000000000000000000000000000000100000000000000000000000000000000,1442445349,8.69
5,Holiday&Celebrations,born,00010000000000000000000000000000000000000000000000000000000000000000000000000,1452380229,3.00
5,Entertainment,remix,00000010000000000000000000000000000000000000000000000000000000000000000000000,1425429571,5.55
10,Travel&Active&Sports,squat,00000000000000000000000000000000000000000000000000000001000000000000000000000,1439610271,6.02
15,Travel&Active&Sports,dancerecital,00000000000000000000000000010000000000000000000000000000000000000000000000000,1456550335,7.98
9,Whether&Season,autumn,00000000000000000000000000001000000000000000000000000000000000000000000000000,1447130290,6.17
3,Fashion,dope,10000000000000000000000000000000000001000000000000000000000000000000000000000,1452810016,5.52
34,Social&People,moonlight,00000000000000000000001000000000000000000000000000000000000000000000000000000,1455713389,9.70
52,Social&People,kisses,00000000000000001000000000000000000000000000000000000000000000000000000000000,1442604290,8.08
15,Electronics,samsunggalaxy,00000000000000000000000000000000000000000000000010000000000000000000000000000,1438925876,9.70
4,Social&People,bestfriend,00000000000000000001000000000000000000000000000000000000000000000000000000000,1440597797,9.80
31,Whether&Season,cloudporn,00000000000000000000000001000000000000000000000000000000000000000000000000000,1456047093,8.06
66,Fashion,lash,00000000000000000000000000000010000000000000000000000000000000000000000000000,1449624174,8.12
37,Travel&Active&Sports,tire,00000000000000000000000000000000000000001000000000000000000000000000000000000,1456630992,5.86
23,Social&People,kisses,00000000000000001000000000000000000000000000000000000000000000000000000000000,1451481208,11.44
14,Family,cuddle,00000000000000010000000000000000000000000000000000000000000000000000000000000,1454895591,10.39
10,Holiday&Celebrations,scary,00000000000000000000000000000100000000000000000000000000000000000000000000000,1455439238,8.48
15,Travel&Active&Sports,exotic,00000000000000000000000000000000000000001000000000000000000000000000000000000,1433512452,3.91
67,Travel&Active&Sports,shot,00000000000000000000000000000000000000000000000000000000001000000000000000000,1443931117,6.19
10,Social&People,wake,00000000000000000000001100000000000000000000000000000000000000000000000000000,1442748372,4.25
4,Fashion,tat,00000000000000000000000000000000000000000000100000000000000000000000000000000,1451112651,3.46
7,Fashion,haircut,00000000001000000000000000000000000000000000000000000000000000000000000000000,1454047302,9.17
7,Fashion,bling,00000000000000100000000000000000000000000000000000000000000000000000000000000,1454318692,5.58
11,Travel&Active&Sports,tumbling,00000000000000000000000000000000000000000000000000000000000001000000000000000,1432357144,10.08
47,Entertainment,rnb,00000010000000000000000000000000000000000000000000000000000000000000000000000,1438358400,1.58
8,Entertainment,genre,00000010000000000000000000000000000000000000000000000000000000000000000000000,1444412088,8.98
9,Travel&Active&Sports,trailrunner,00000000000000000000000000000000000000000000000000000000000000100000000000000,1437185649,8.17
7,Fashion,whatiwore,00000000000000000000000000000000000000000000000000000100000000000000000000000,1455411896,5.21
11,Holiday&Celebrations,ornaments,00000000000000000000000000000000001000000000000000000000000000000000000000000,1451264005,6.75
31,Social&People,xoxo,00000000000000001000000000000000000000000000000000000000000000000000000000000,1439122286,7.29
67,Travel&Active&Sports,igtravel,00000000000000000000000010000000000000000000000000000000000000000000000000000,1441987239,6.43
49,Travel&Active&Sports,stretch,00000000000000000000000000000000000000000000000000000000000001000000000000000,1442243827,11.54
30,Animal,lovenature,00000000000000000000000000100000000000000000000000000000000000000000000000000,1436051653,3.17
21,Travel&Active&Sports,hockeyplayer,00000000000000000000000000000000000000000000000000000000001000000000000000000,1447944672,5.13
6,Travel&Active&Sports,baltimoreravens,00000000000000000000000000000000000000000001000000000000000000000000000000000,1451195635,4.58
3,Holiday&Celebrations,newyearseve,00000000000000000000000000000000000000000000000000000000000000000000000010000,1451582477,6.11
7,Entertainment,nook,00000000000000000000000000000000000100000000000000000000000000000000000000000,1450504286,3.70
5,Travel&Active&Sports,icerink,00000000000000000000000000000000000000000000000000000000001000000000000000000,1455010098,4.17
19,Travel&Active&Sports,hockeylife,00000000000000000000000000000000000000000000000000000000001000000000000000000,1445084078,4.64
13,Whether&Season,holidayseason,00000000000000000000000000000000000000000000000000000000000000000000001000000,1450519856,7.48
16,Holiday&Celebrations,newyearseve,00000000000000000000000000000000000000000000000000000000000000000000000010000,1451531251,5.17
8,Holiday&Celebrations,ornaments,00000000000000000000000000000000001000000000000000000000000000000000000000000,1450851164,5.81
13,Urban,archilovers,00000000000000000000100000000000000000000000000000000000000000000000000000000,1443761939,4.81
3,Travel&Active&Sports,swing,00000000000000000000000000000000000000000000000000001000000000000000000000000,1449758530,3.91
