12,4,46,5.91
12,4,46,5.78
12,4,46,5.81
12,4,46,5.81
12,4,46,5.75
12,4,46,5.81
12,4,46,5.83
66,1,5,8.33
4,4,46,3.46
12,4,46,6.34
8,1,9,5.83
54,2,28,10.98
12,7,67,1.00
2,4,47,2.00
2,4,47,2.32
16,9,73,3.17
22,1,10,7.38
19,6,56,3.00
1,4,45,3.58
12,4,47,8.35
27,1,9,11.40
6,2,24,5.46
6,2,24,4.32
6,2,24,4.32
6,2,24,4.32
6,2,24,4.17
5,1,7,8.19
38,2,25,9.86
36,1,9,8.60
4,4,47,4.95
4,4,47,5.43
4,4,47,5.39
44,10,76,11.07
4,4,47,4.95
4,4,47,4.91
11,10,75,7.20
4,4,47,5.00
4,4,47,4.91
4,4,47,4.86
4,4,47,4.86
4,4,47,4.86
4,4,47,5.04
4,4,47,4.75
4,4,47,4.91
4,4,47,4.86
3,11,77,7.46
11,10,75,7.69
75,7,67,11.31
10,5,50,6.38
12,2,22,7.18
19,7,65,9.94
32,5,51,6.39
5,9,70,6.48
6,4,47,5.09
4,10,76,3.32
12,4,47,4.46
28,4,46,6.04
42,1,5,8.30
25,1,8,10.18
9,4,47,6.73
11,1,5,9.59
17,4,46,5.13
24,1,6,9.71
10,2,25,5.93
13,2,25,5.88
4,7,67,5.81
31,10,76,8.20
33,5,51,6.41
33,5,51,6.38
34,4,47,10.80
19,1,5,11.36
24,3,39,4.46
20,3,39,4.17
21,3,39,5.83
14,2,25,6.69
5,4,47,3.17
23,2,28,5.32
38,10,75,6.58
39,2,22,7.98
10,3,39,6.51
12,4,47,7.69
15,10,75,5.67
3,4,47,4.58
14,8,68,5.93
8,7,66,3.17
62,2,29,4.70
33,1,5,10.61
43,1,9,10.94
34,5,51,6.19
32,3,38,10.33
32,3,38,10.41
23,2,28,5.21
8,6,56,9.45
30,3,38,10.30
74,2,32,11.85
31,3,38,10.29
9,4,46,4.91
46,1,6,6.92
46,1,6,6.64
31,3,38,9.72
38,4,47,9.44
31,3,38,9.49
46,1,6,7.03
46,1,6,6.79
31,3,38,9.43
58,1,5,7.15
75,7,63,10.68
23,2,28,5.46
10,1,7,10.99
23,2,28,5.61
58,1,5,8.38
15,1,7,14.01
3,4,47,5.36
23,2,28,5.49
58,1,5,7.20
58,1,5,9.00
58,1,5,8.60
58,1,5,7.25
23,2,28,5.58
7,4,46,7.22
58,1,5,7.39
18,7,63,12.29
58,1,5,7.48
67,4,44,6.78
27,2,32,4.64
27,2,32,4.70
27,2,32,4.81
27,2,32,4.75
27,2,32,4.75
58,1,5,9.40
58,1,5,7.42
58,1,5,8.47
58,1,5,7.35
3,4,47,5.39
2,4,47,1.58
2,4,47,1.00
58,1,5,8.01
20,2,34,10.62
26,1,5,8.12
58,1,5,7.29
58,1,5,7.55
58,1,5,8.42
11,2,31,9.24
58,1,5,8.81
18,2,32,6.60
3,4,47,5.67
75,11,77,9.71
27,9,70,7.29
58,1,5,8.63
66,3,40,8.92
6,2,25,4.86
26,11,77,11.28
42,9,73,8.46
58,1,5,7.33
58,1,5,9.08
58,1,5,7.54
58,1,5,9.12
44,1,5,7.99
58,1,5,9.41
8,6,55,8.27
58,1,5,7.61
58,1,5,9.26
7,2,25,6.00
23,7,67,5.32
3,5,53,5.83
50,6,55,6.29
20,11,77,8.98
20,11,77,9.06
9,4,47,10.85
18,2,32,6.93
62,3,40,5.32
49,6,55,6.38
12,4,47,6.74
2,4,47,1.00
2,4,47,1.58
10,4,47,8.07
62,3,40,5.09
19,1,5,6.32
62,6,55,6.57
10,4,47,5.04
52,6,55,6.55
22,2,22,9.58
53,6,55,6.43
56,1,5,12.45
56,1,5,12.57
56,1,5,12.50
56,1,5,12.50
56,1,5,12.62
18,5,53,10.44
55,6,55,6.48
58,6,55,6.43
9,10,76,5.49
74,4,48,9.88
66,3,40,5.39
20,4,45,10.30
66,3,40,5.25
2,4,47,1.58
2,4,47,1.58
2,4,47,2.00
12,4,47,6.95
12,4,47,6.57
28,5,50,7.15
66,3,40,5.32
3,4,47,9.93
16,4,47,10.04
3,4,47,4.32
2,4,47,6.07
2,4,47,5.75
2,4,47,1.00
2,4,47,1.58
2,4,47,3.00
66,3,40,5.91
2,4,47,2.00
13,4,47,4.32
24,4,45,6.04
27,4,45,6.70
13,4,47,4.58
26,4,47,8.88
66,3,40,5.25
10,5,50,3.46
3,4,47,4.25
11,2,28,10.14
7,1,9,5.73
30,3,38,8.27
8,4,47,6.21
21,7,65,6.49
21,7,65,6.51
30,3,38,8.14
7,1,8,5.86
30,3,38,8.07
30,3,38,8.10
30,3,38,8.11
21,7,65,6.49
65,3,40,5.13
21,7,65,6.57
30,3,38,8.04
30,3,38,8.13
30,3,38,8.17
21,7,65,6.27
21,7,65,6.34
9,5,52,9.43
21,7,65,6.21
21,7,65,6.34
21,7,65,6.23
21,7,65,6.41
21,7,65,6.23
27,4,47,8.53
21,7,65,6.17
21,7,65,6.27
41,2,22,7.87
30,9,71,10.83
2,4,47,5.13
65,3,40,5.00
14,2,28,8.97
11,2,32,9.02
16,10,75,8.09
20,1,8,6.19
65,3,40,4.81
9,2,28,4.64
62,1,7,12.45
10,4,46,9.00
29,4,47,7.06
29,4,47,7.85
55,10,75,5.83
15,1,9,12.60
29,4,47,7.61
29,4,47,6.94
53,4,44,5.09
29,4,47,6.95
65,3,40,5.04
26,2,27,9.75
26,2,27,9.43
26,2,27,9.49
26,2,27,9.88
26,2,27,9.86
11,4,47,8.37
26,2,27,9.39
26,2,27,9.43
35,2,22,10.91
31,4,44,6.61
31,4,44,6.64
31,4,44,6.73
17,2,28,5.13
31,4,44,6.61
31,4,44,6.63
35,2,22,11.07
31,4,44,6.60
65,3,40,5.55
6,9,73,9.67
31,4,44,6.66
4,3,38,7.92
31,4,44,6.79
31,4,44,6.70
31,4,44,6.73
66,1,5,8.36
31,4,44,6.77
11,10,75,5.67
31,4,44,6.78
35,2,22,11.09
5,9,70,8.12
31,4,44,6.79
31,4,44,6.69
31,4,44,6.79
31,4,44,6.74
31,4,44,6.69
31,4,44,6.74
1,4,47,3.70
31,4,44,7.58
65,3,40,5.39
9,4,44,8.58
15,5,50,7.60
15,5,50,7.38
19,4,45,9.83
53,1,8,8.69
6,4,47,4.70
6,4,47,3.91
6,4,47,4.09
19,4,47,5.93
4,4,47,5.75
17,4,47,9.49
5,4,47,5.86
4,4,47,5.70
65,3,40,5.43
4,4,47,5.73
4,4,47,5.52
6,4,47,3.81
4,4,47,5.49
4,4,47,5.55
7,4,47,3.32
9,4,47,3.81
7,4,47,3.58
5,1,7,7.48
6,4,47,3.81
6,4,47,3.81
10,4,47,9.28
7,2,24,5.73
9,2,29,3.17
20,2,29,5.61
65,3,40,4.91
39,2,33,10.12
10,2,29,7.40
24,2,29,7.56
43,4,47,9.55
6,1,6,5.32
7,3,39,3.91
8,2,28,7.19
65,3,40,4.91
7,3,39,4.00
29,4,47,7.86
29,4,47,6.89
50,1,6,5.78
7,3,39,3.91
13,2,19,8.43
25,5,52,9.44
9,1,5,13.49
29,4,47,7.79
6,2,28,5.86
65,3,40,4.64
6,2,28,6.44
7,3,39,3.91
15,10,75,5.86
39,2,22,9.38
19,4,47,4.91
30,1,7,5.83
69,2,25,11.57
69,2,25,11.46
18,2,22,11.49
18,2,22,11.63
21,4,47,6.46
21,4,47,6.21
21,4,47,6.17
21,4,47,6.15
11,1,5,6.39
21,4,47,6.11
21,4,47,6.07
21,4,47,5.98
21,4,47,5.98
21,4,47,6.00
21,4,47,6.00
21,4,47,5.98
21,4,47,6.00
21,4,47,6.00
21,4,47,5.95
21,4,47,6.19
11,6,56,8.16
4,4,47,4.95
3,4,47,4.00
30,3,39,6.66
8,4,47,11.61
6,2,28,4.52
15,5,50,7.42
15,5,50,7.46
19,6,56,12.52
7,3,41,4.09
10,4,47,5.83
3,4,44,4.00
39,4,47,11.05
35,10,75,6.02
7,1,5,6.07
14,3,38,10.44
28,10,75,8.19
2,9,73,3.00
31,4,47,10.91
12,4,47,6.60
12,4,47,6.48
12,4,47,6.43
12,4,47,6.46
12,4,47,6.55
7,4,47,4.70
2,9,73,2.81
8,2,28,2.58
7,9,73,7.93
8,2,28,2.58
2,9,73,3.00
2,9,73,3.17
2,9,73,3.00
2,9,73,3.46
2,9,73,3.46
2,9,73,3.17
8,2,28,3.58
2,9,73,3.00
19,2,28,6.13
16,3,40,9.73
13,2,32,5.67
13,2,32,5.67
2,3,40,2.00
17,4,47,7.81
13,4,47,6.11
43,4,47,6.93
43,4,47,7.02
43,4,47,6.83
43,4,47,6.87
43,4,47,6.86
43,4,47,7.00
43,4,47,6.86
43,4,47,6.95
43,4,47,6.88
43,4,47,7.15
43,4,47,7.01
43,4,47,7.19
43,4,47,7.02
43,4,47,7.01
43,4,47,7.73
43,4,47,7.06
43,4,47,7.03
43,4,47,7.07
43,4,47,7.29
43,4,47,7.21
43,4,47,7.68
15,4,47,5.73
13,4,47,5.78
14,4,47,6.86
6,2,28,4.64
14,4,47,6.54
9,7,63,8.76
40,2,32,5.75
13,4,47,6.49
3,9,71,6.43
15,4,47,5.46
39,1,9,11.09
15,4,47,5.46
49,1,9,11.01
16,4,47,5.52
34,3,39,9.22
16,4,47,5.52
7,2,29,4.52
8,2,29,4.58
5,5,50,9.07
11,5,50,4.91
23,4,44,7.42
23,4,47,6.11
2,4,47,2.32
9,6,56,4.46
2,4,47,2.32
9,5,51,4.00
9,5,51,3.91
8,1,9,6.19
39,1,7,12.63
8,2,22,9.22
23,4,47,4.86
9,4,47,7.12
12,3,39,6.39
27,1,9,11.30
12,1,7,11.98
15,4,47,10.38
7,4,47,6.54
10,1,11,8.35
6,2,28,4.25
6,2,28,4.70
6,2,28,4.70
10,3,39,5.98
12,4,47,8.47
5,2,32,6.51
11,2,32,8.12
12,4,47,9.18
6,4,46,4.17
56,11,77,11.12
11,4,47,4.39
19,2,33,6.25
24,2,33,6.30
3,11,77,8.31
20,1,5,6.25
24,3,39,3.81
24,3,39,3.58
24,3,39,3.91
24,3,39,2.32
24,3,39,3.58
24,3,39,2.58
24,3,39,2.58
24,3,39,4.09
24,3,39,3.17
6,2,24,5.52
6,2,24,4.09
8,2,25,7.34
6,2,24,4.52
23,3,40,5.29
6,2,24,4.17
6,2,24,4.39
6,2,24,4.46
6,2,24,4.32
6,2,24,4.39
6,2,24,4.46
6,2,24,4.58
6,2,24,4.58
47,3,40,8.02
12,1,5,6.98
14,10,76,8.29
11,9,71,8.15
23,4,47,6.30
25,1,5,14.08
23,4,47,6.32
23,4,47,6.38
23,4,47,6.29
23,4,47,6.23
23,4,47,6.23
23,4,47,6.25
23,4,47,6.32
23,4,47,6.38
23,4,47,6.60
23,4,47,6.46
23,4,47,6.48
7,4,47,4.25
7,2,32,9.51
66,1,5,8.85
40,3,40,10.99
50,4,47,5.88
39,2,22,8.70
31,1,8,11.56
12,1,5,8.79
15,4,45,9.08
10,4,47,5.36
20,2,29,6.25
14,2,19,5.29
24,2,29,5.13
23,1,8,7.69
6,4,47,6.32
7,5,53,4.81
7,5,53,5.36
7,5,53,5.25
7,5,53,5.93
8,5,53,4.75
11,4,47,5.64
3,4,47,5.36
24,2,29,9.81
3,4,47,5.36
5,4,47,5.58
54,2,18,10.65
3,4,47,5.58
13,9,71,9.04
2,4,47,5.39
14,10,75,6.11
30,2,22,10.54
30,2,22,11.73
54,2,18,10.67
30,2,22,11.06
8,2,18,7.08
9,2,18,6.89
9,2,18,6.91
30,2,22,10.96
6,2,18,7.81
6,2,18,7.49
6,2,18,6.87
30,2,22,10.56
30,2,22,11.65
30,2,22,10.57
30,2,22,10.63
6,4,45,4.46
30,2,22,10.52
57,6,55,6.38
3,4,47,6.17
30,2,22,10.85
34,1,5,8.52
15,5,50,6.92
44,1,5,7.97
42,1,5,7.97
10,9,73,6.99
39,2,22,9.46
12,2,32,7.48
21,3,39,5.78
8,4,47,5.88
52,3,39,4.39
52,3,39,4.39
33,2,22,5.55
5,9,71,8.04
30,3,38,6.38
30,3,38,6.38
7,1,10,7.39
10,3,39,8.61
24,2,29,4.95
24,2,29,5.04
2,4,47,1.00
2,4,47,1.00
18,10,75,7.67
52,6,55,6.34
18,10,75,7.44
18,10,75,7.36
66,1,5,8.31
66,1,5,8.43
18,10,75,6.30
11,4,47,6.43
11,4,47,6.29
2,4,47,1.00
2,4,47,1.00
17,2,23,4.91
4,4,47,6.02
12,2,23,5.00
13,2,19,6.58
31,4,47,8.94
31,4,47,9.16
31,4,47,8.85
32,4,47,8.91
10,2,19,6.51
14,5,50,6.83
13,2,19,6.66
13,2,19,7.11
10,2,19,6.57
13,2,19,6.43
2,4,47,1.00
13,2,19,6.44
2,4,47,1.00
2,4,47,2.00
3,4,47,3.81
9,4,47,10.94
39,2,22,9.38
62,3,40,5.46
2,4,47,1.58
18,4,47,7.31
18,4,47,7.07
18,4,47,6.98
18,4,47,7.03
18,4,47,7.29
18,4,47,7.06
18,4,47,7.09
16,1,8,6.36
23,10,75,5.91
24,10,75,6.58
66,1,5,8.04
66,1,5,8.09
10,1,8,9.49
2,4,47,1.00
2,4,47,2.00
2,4,47,2.32
2,4,47,1.00
13,3,39,4.32
13,3,38,7.48
13,3,38,4.75
22,9,70,8.04
26,1,10,11.10
9,9,71,8.00
57,1,8,11.36
2,4,47,1.00
28,3,39,6.92
46,1,4,7.66
46,1,4,7.46
25,4,47,11.73
12,4,47,4.17
4,4,47,4.52
13,4,47,6.86
15,1,8,6.51
66,3,40,5.13
12,4,47,4.25
12,4,47,4.00
19,5,50,7.19
9,2,28,4.70
2,4,47,2.00
11,4,47,8.09
13,4,47,4.25
13,4,47,4.17
13,4,47,4.32
37,10,75,6.51
13,4,47,4.09
13,4,47,4.32
16,4,47,6.39
16,4,47,6.77
40,1,8,11.13
44,1,6,7.07
44,1,6,6.78
44,1,6,6.61
65,3,40,5.21
44,8,68,10.26
8,4,47,6.02
9,4,47,6.63
9,4,47,6.38
17,2,28,7.06
61,3,40,4.91
2,4,47,2.00
2,4,47,2.00
48,4,47,9.74
2,4,47,2.00
61,3,40,5.17
61,3,40,4.86
53,7,63,11.39
61,3,40,4.81
14,4,46,6.99
13,1,10,7.19
14,1,10,7.09
17,1,8,6.00
10,9,73,5.25
65,3,40,5.29
9,9,71,12.38
65,3,40,5.04
7,4,47,3.46
24,5,50,12.92
65,3,40,5.13
14,4,46,12.06
11,11,77,7.86
8,11,77,6.66
11,9,70,8.80
7,3,39,4.00
15,4,48,8.54
7,3,39,4.00
66,1,5,8.35
7,3,39,3.91
19,2,23,8.23
7,3,39,3.91
65,3,40,5.39
24,2,25,5.09
7,3,39,4.95
8,4,47,6.09
8,4,47,5.98
13,3,38,6.91
13,3,38,6.88
66,1,5,8.37
65,3,40,4.95
20,4,44,7.25
61,3,40,5.70
16,2,18,6.88
7,4,47,6.71
7,4,47,6.36
13,1,10,6.97
12,2,24,6.00
11,4,47,8.22
6,4,47,11.79
10,4,46,7.59
25,4,45,10.22
9,4,47,7.76
13,4,47,6.21
19,1,10,9.28
48,5,52,7.23
8,4,47,7.14
6,4,47,4.75
6,4,47,4.17
24,2,25,5.32
7,4,47,5.64
6,4,47,3.91
6,4,47,3.91
20,2,25,5.81
69,2,25,11.41
7,4,47,5.55
7,4,47,5.61
18,2,22,11.31
6,4,47,3.81
7,4,47,5.70
43,4,47,6.87
43,4,47,7.38
43,4,47,6.87
43,4,47,6.85
43,4,47,6.92
43,4,47,7.53
43,4,47,6.88
18,2,22,11.36
43,4,47,6.88
43,4,47,7.08
43,4,47,7.51
43,4,47,7.07
18,2,22,11.25
43,4,47,7.04
43,4,47,7.81
43,4,47,7.24
43,4,47,6.97
43,4,47,7.19
43,4,47,7.12
43,4,47,7.14
43,4,47,7.21
43,4,47,7.63
43,4,47,7.25
9,4,47,7.21
40,1,5,7.55
19,2,25,5.83
3,4,47,3.81
3,4,47,3.81
46,10,75,7.75
19,9,71,4.17
7,10,75,4.17
19,1,5,6.09
8,2,25,8.20
9,3,39,5.43
8,2,28,7.23
60,7,65,11.67
58,2,24,6.73
35,7,67,8.23
10,2,25,9.50
14,9,73,4.58
59,10,75,8.29
6,4,47,6.77
55,10,75,6.25
11,1,4,8.00
19,1,10,9.26
24,2,28,10.35
7,4,47,6.82
18,2,25,6.21
7,9,73,4.39
5,2,28,6.38
12,2,32,9.39
12,6,56,7.46
30,7,65,7.83
41,1,5,7.68
41,1,5,7.29
19,4,47,6.00
4,1,6,8.03
30,7,67,8.52
2,9,73,2.81
12,5,50,7.08
2,9,73,3.00
2,9,73,3.00
2,9,73,3.17
8,2,28,7.81
2,9,73,4.09
12,2,25,7.00
1,9,73,9.45
17,10,76,7.49
7,2,31,9.74
9,4,45,10.47
16,9,73,4.32
31,4,44,3.17
24,2,29,5.29
31,4,44,3.00
31,4,44,3.81
31,4,44,3.17
31,4,44,3.17
60,2,29,4.95
17,4,45,4.58
31,4,44,2.58
31,4,44,3.17
31,4,44,3.00
31,4,44,3.00
31,4,44,2.58
31,4,44,2.81
31,4,44,2.81
31,4,44,2.58
31,4,44,2.81
31,4,44,2.81
31,4,44,3.00
15,1,5,7.52
31,4,44,3.00
31,4,44,3.17
31,4,44,3.32
31,4,44,3.00
24,4,47,6.52
31,4,44,3.00
31,4,44,3.00
31,4,44,3.17
31,4,44,3.00
18,4,47,5.39
22,5,53,4.95
31,4,44,4.00
31,1,6,9.97
33,4,47,10.09
21,2,32,9.79
8,4,47,6.29
9,4,47,6.36
6,3,38,6.00
40,4,46,8.82
13,9,73,9.27
3,1,6,4.75
3,1,6,4.09
33,5,50,10.55
11,4,47,9.43
66,1,5,8.39
10,9,73,6.95
31,4,46,8.83
15,1,6,10.74
14,4,47,10.72
16,10,75,5.70
49,1,10,11.77
75,4,45,11.85
12,2,28,8.30
10,4,47,7.25
2,3,40,2.32
29,9,73,8.26
4,5,53,8.34
12,9,73,11.32
34,5,50,11.13
46,1,5,13.01
36,2,17,7.42
44,2,17,7.37
34,2,23,8.87
34,2,17,7.40
41,4,47,11.63
6,2,24,4.25
6,2,24,4.32
6,2,24,4.17
6,2,24,4.25
6,2,24,4.17
6,2,24,4.09
6,2,24,4.39
6,2,24,4.39
6,2,24,4.52
5,1,9,4.46
15,9,73,6.64
5,1,9,4.32
5,1,9,4.09
5,1,9,4.91
32,9,72,5.61
6,9,73,8.50
7,3,39,8.94
17,4,48,6.25
3,11,77,7.15
11,4,47,7.27
50,2,29,5.29
35,2,17,7.72
48,1,5,11.03
4,7,66,9.97
66,1,5,8.01
30,3,38,6.38
3,1,10,5.78
30,3,38,6.36
8,4,47,1.00
8,4,47,1.00
8,4,47,1.00
7,3,39,9.84
7,3,39,8.17
12,3,39,4.91
11,1,5,10.23
11,1,5,9.64
9,11,77,7.85
9,3,38,7.29
13,1,7,8.25
8,4,45,5.36
8,2,22,5.52
18,2,34,6.25
19,2,22,8.93
6,9,70,9.12
2,4,47,3.00
6,2,28,4.52
12,5,50,6.25
23,10,76,8.50
18,9,73,5.61
67,4,44,6.69
67,4,44,6.71
67,4,44,6.89
67,4,44,6.99
3,2,22,5.21
67,4,44,6.61
67,4,44,7.06
15,2,17,7.61
6,1,7,7.43
23,1,10,8.61
30,5,50,7.86
15,4,47,7.81
11,4,47,7.43
46,1,5,10.86
15,2,17,7.42
18,10,75,7.81
11,4,47,7.65
12,4,47,7.73
10,4,47,5.91
11,4,47,7.94
17,2,25,6.07
8,4,47,1.00
5,5,50,4.09
8,4,47,1.58
8,4,47,1.00
48,11,77,11.46
15,2,17,7.33
15,2,17,7.36
31,1,7,9.53
15,2,17,7.41
25,2,28,8.53
8,2,22,6.98
12,4,47,7.01
67,1,5,13.11
4,4,47,5.29
15,2,17,7.42
14,1,5,7.01
11,4,47,7.83
5,2,23,6.92
6,4,47,7.91
16,7,63,10.79
10,1,10,9.80
10,1,8,6.70
42,1,5,7.99
12,6,55,9.29
7,2,24,3.81
15,2,17,7.34
7,2,24,3.91
10,1,8,6.61
10,1,8,6.54
10,1,8,6.63
19,2,32,11.58
10,1,8,6.54
8,6,56,8.08
7,2,24,3.81
7,2,24,3.81
17,2,28,8.00
58,1,5,9.55
7,2,24,3.91
6,2,28,4.17
7,2,24,3.81
58,1,5,7.73
6,4,46,6.29
7,1,8,7.09
2,4,47,1.58
7,1,8,7.18
7,2,24,3.70
15,2,17,7.35
13,3,38,7.37
15,2,17,7.40
74,9,73,10.04
7,2,24,4.17
58,1,5,7.57
16,2,22,9.32
15,2,17,8.46
58,1,5,7.25
2,4,47,1.00
2,4,47,1.00
19,2,22,10.18
5,4,47,6.13
16,2,34,6.04
19,2,22,7.26
16,2,34,5.83
10,3,38,10.54
16,2,34,6.04
13,4,46,12.49
16,2,34,5.91
16,2,34,5.81
16,2,34,5.83
58,1,5,8.92
58,1,5,7.26
16,2,34,6.04
58,1,5,7.29
6,3,39,7.09
16,2,34,6.21
2,4,47,1.00
16,2,34,6.38
16,2,34,6.21
16,2,34,6.46
18,4,47,6.91
18,4,47,6.88
18,4,47,6.92
10,10,75,7.36
18,4,47,7.11
18,4,47,6.98
19,10,75,9.26
19,4,47,9.90
34,5,51,6.15
15,2,17,8.34
2,4,47,1.00
2,4,47,1.58
2,4,47,1.58
56,4,47,10.41
22,4,47,7.45
66,3,40,5.61
11,2,25,7.10
72,11,77,9.15
32,1,9,8.77
2,4,47,1.00
2,4,47,1.00
10,1,7,10.94
28,7,67,8.22
62,3,40,5.17
34,1,4,4.81
30,5,53,8.22
16,3,40,8.76
39,2,22,7.76
6,1,8,4.17
6,1,8,4.17
6,1,8,2.81
1,9,73,8.84
28,11,77,7.27
28,11,77,7.15
4,4,47,4.58
8,3,38,4.46
63,5,50,7.67
63,5,50,7.64
66,1,5,8.53
16,2,34,6.04
2,4,47,1.00
16,2,34,5.83
8,3,39,6.63
2,4,47,2.00
16,2,34,5.75
16,2,34,6.13
16,2,34,5.91
13,4,47,5.09
13,4,47,5.00
53,1,5,10.52
13,4,47,4.25
13,4,47,4.25
16,2,34,5.86
13,4,47,4.17
16,2,34,5.91
16,2,34,5.93
19,6,55,6.21
16,2,34,5.93
40,10,75,6.70
37,10,75,6.55
12,4,47,6.63
16,2,34,6.00
22,10,75,8.71
13,4,47,4.17
16,2,34,5.98
13,4,47,4.52
50,1,5,10.12
11,4,47,8.39
66,3,40,4.86
6,4,47,7.00
6,4,47,6.89
6,4,47,6.94
6,4,47,6.88
16,2,34,6.38
16,2,34,6.38
16,2,34,6.39
22,10,75,6.92
18,4,46,8.48
13,7,63,7.58
28,10,75,8.41
65,3,40,5.46
65,3,40,5.21
6,1,6,5.55
12,4,47,7.37
8,10,75,9.37
65,3,40,5.25
66,1,5,10.11
28,4,47,6.13
21,7,65,6.78
21,7,65,6.64
24,4,47,5.88
21,7,65,6.46
22,1,8,6.32
2,4,47,2.00
2,4,47,2.32
2,4,47,2.00
6,4,47,4.00
6,4,47,4.25
6,4,47,4.00
6,4,47,3.91
6,4,47,3.91
6,4,47,4.09
21,7,65,6.41
28,4,47,6.17
6,4,47,3.58
6,4,47,3.91
6,4,47,3.70
21,7,65,6.41
21,7,65,6.25
65,3,40,5.25
10,1,7,6.19
10,1,7,7.31
12,3,39,5.83
8,3,39,6.32
17,1,8,5.93
8,2,28,7.89
24,2,25,7.38
6,2,25,7.95
50,1,5,10.15
22,10,75,7.37
24,2,25,7.71
24,2,25,7.48
24,2,25,7.46
65,3,40,5.46
9,2,28,4.00
65,3,40,5.43
6,4,47,8.76
39,1,5,8.91
28,2,22,8.51
13,2,32,8.31
66,1,5,8.29
35,2,25,8.14
35,2,25,8.08
24,2,28,11.32
35,2,25,8.37
35,2,25,8.32
35,2,25,8.41
35,2,25,8.44
35,2,25,8.20
35,2,25,8.65
3,4,47,3.32
35,2,25,8.53
35,2,25,8.51
65,3,40,5.09
11,3,38,11.41
59,5,53,12.76
54,1,10,11.82
17,1,5,12.93
13,1,5,5.81
10,6,56,7.94
65,3,40,5.09
2,4,47,4.00
2,4,47,4.17
2,4,47,4.17
2,4,47,4.09
17,4,47,5.21
2,4,47,4.09
2,4,47,4.00
71,1,5,6.95
3,4,47,4.09
2,9,73,3.32
2,9,73,2.81
6,2,28,4.25
2,9,73,3.00
2,9,73,3.00
10,2,29,5.21
2,9,73,3.32
65,3,40,6.57
2,9,73,3.00
2,9,73,3.00
2,9,73,2.81
23,2,25,3.91
2,9,73,2.81
2,9,73,2.81
2,9,73,3.17
8,2,28,7.84
8,1,10,5.49
5,1,6,8.06
29,7,67,7.90
7,4,47,8.18
18,2,22,11.45
18,2,22,11.36
18,2,22,11.29
2,9,73,6.30
18,2,22,11.83
18,2,22,11.07
18,2,22,11.46
60,10,76,10.27
19,1,5,5.93
3,4,47,4.17
3,4,47,4.25
5,7,65,8.77
13,1,5,5.98
60,10,76,9.41
29,2,32,9.03
41,1,5,7.32
25,3,39,7.21
10,5,53,11.60
13,1,5,6.27
12,6,58,13.47
38,9,71,5.29
5,4,47,4.95
38,9,71,4.91
38,9,71,4.95
38,9,71,5.04
29,7,67,7.74
33,2,25,10.50
38,9,71,4.91
38,9,71,4.95
4,9,71,4.75
8,4,47,6.52
4,9,71,5.43
38,9,71,5.21
38,9,71,5.00
38,9,71,4.95
22,2,23,8.44
38,9,71,5.21
38,9,71,5.09
9,3,39,7.83
10,3,38,7.29
38,9,71,5.00
22,2,23,8.42
2,3,40,2.58
22,2,23,8.20
2,3,40,2.58
2,3,40,2.81
25,2,23,8.69
31,4,44,3.46
31,4,44,3.00
24,2,23,8.52
31,4,44,3.17
38,9,71,5.04
31,4,44,3.00
31,4,44,3.17
29,7,67,8.39
31,4,44,3.17
31,4,44,3.00
31,4,44,3.17
38,9,71,5.67
31,4,44,3.17
31,4,44,3.00
38,9,71,5.04
38,9,71,5.04
31,4,44,2.81
8,1,8,9.92
38,9,71,4.95
31,4,44,3.00
31,4,44,3.17
31,4,44,3.00
6,2,28,4.58
8,4,47,4.46
31,4,44,3.00
31,4,44,3.00
31,4,44,3.17
2,3,40,1.58
7,4,47,7.27
19,4,47,5.73
3,4,47,5.17
42,2,17,6.51
34,2,17,6.29
31,4,44,3.32
31,4,44,3.17
9,2,28,3.46
5,9,71,4.86
13,4,47,7.10
18,4,47,6.69
37,1,8,10.57
40,2,17,6.91
6,9,71,12.47
5,6,56,4.58
25,2,23,10.25
7,2,22,10.21
11,1,10,10.89
9,9,73,6.55
17,1,8,6.11
23,4,47,4.81
5,1,6,6.04
23,4,47,5.43
6,2,24,4.39
5,4,46,4.32
6,2,24,4.25
6,2,24,4.17
6,2,24,4.32
3,1,5,3.58
9,8,68,5.43
13,1,8,6.02
69,4,44,6.23
69,4,44,6.23
69,4,44,6.29
69,4,44,6.11
10,2,22,12.14
27,2,23,8.74
69,4,44,6.09
69,4,44,6.07
69,4,44,6.32
69,4,44,6.27
69,4,44,6.38
69,4,44,6.15
20,4,46,8.78
17,1,8,5.49
8,4,47,5.21
69,4,44,6.27
69,4,44,6.34
69,4,44,6.58
69,4,44,6.39
43,4,46,4.46
8,2,17,4.17
4,4,47,7.68
19,1,9,10.23
2,3,38,9.77
69,4,44,6.30
69,4,44,6.75
30,7,67,7.98
69,4,44,6.39
16,4,47,7.84
26,4,44,6.49
69,4,44,6.44
26,4,44,6.54
26,4,44,6.52
26,4,44,6.51
26,4,44,6.54
26,4,44,6.51
26,4,44,6.63
26,4,44,7.29
69,4,44,6.39
26,4,44,7.18
26,4,44,6.67
26,4,44,6.66
26,4,44,6.70
26,4,44,6.77
69,4,44,6.52
23,1,8,8.49
9,4,46,6.87
10,4,46,6.88
69,4,44,6.44
69,4,44,6.46
9,4,46,7.02
14,1,8,6.49
23,1,8,8.56
23,1,8,8.93
7,4,47,4.58
28,1,5,10.36
42,1,5,8.44
